ARTIST,SONG TITLE,DISC CODE
Glee (Duet),Happy Days Are Here Again + Get Happy,KVD-36148
Glee (Duet),Have Yourself A Merry Little Christmas,KVD-50005
Glee (Duet),Hello (R),KVD-30092-1
Glee (Duet),Hello Goodbye,KVD-30324-1
Glee (Duet),Here Comes The Sun,KVD-50364
Glee (Duet),I Dreamed A Dream,KVD-30578-1
Glee (Duet),"I Love New York + New York, New York",KVD-38292
Glee (Duet),Imagine,KVD-27878-1
Glee (Duet),Jingle Bell Rock,KVD-54474
Glee (Duet),Journey Medley,KVD-31119
Glee (Duet),Jump,KVD-28080-1
Glee (Duet),Keep Holding On,KVD-26772-1
Glee (Duet),Lady Is A Tramp,KVD-30587-1
Glee (Duet),Lean On Me,KVD-27060
Glee (Duet),Let It Snow! Let It Snow! Let It Snow!,KVD-40675
Glee (Duet),Light Up The World,KVD-37945
Glee (Duet),Like A Virgin,KVD-30154-1
Glee (Duet),Loser Like Me,KVD-36700
Glee (Duet),Maybe This Time,KVD-26788-1
Glee (Duet),One,KVD-30661-1
Glee (Duet),One Of Us,KVD-35585
Glee (Duet),Pretending,KVD-38007
Glee (Duet),Proud Mary,KVD-26942
Glee (Duet),Pure Imagination,KVD-38371
Glee (Duet),Push It,KVD-29251
Glee (Duet),"River Deep, Mountain High",KVD-35006
Glee (Duet),Rolling In The Deep,KVD-37352
Glee (Duet),Run Joey Run,KVD-30478-1
Glee (Duet),Sing,KVD-37957
Glee (Duet),Somebody To Love,KVD-26572-1
Glee (Duet),Somewhere,KVD-39082
Glee (Duet),Total Eclipse Of The Heart,KVD-30413-1
Glee (Duet),Toxic,KVD-34415-1
Glee (Duet),We Are Young,KVD-39309
Glee (Duet),Welcome Christmas,KVD-37784
Glee (Duet),Wide Awake,KVD-45756
Glee (F1Solo),Toxic,KVD-34415-3
Glee (F2Solo),Toxic,KVD-34415-2
Glee (Finn & Artie),It's My Life Vs Confessions (Part II),KVD-26370
Glee (Fsolo),Alone,KVD-26042-2
Glee (Fsolo),Defying Gravity,KVD-26321-2
Glee (Fsolo),Don't Stop Believin',KVD-23240-3
Glee (Fsolo),Endless Love,KVD-28292-3
Glee (Fsolo),Faithfully,KVD-31116-2
Glee (Fsolo),Fire,KVD-30577-2
Glee (Fsolo),Hello (R),KVD-30092-3
Glee (Fsolo),Hello Goodbye,KVD-30324-3
Glee (Fsolo),Imagine,KVD-27878-3
Glee (Fsolo),Jump,KVD-28080-3
Glee (Fsolo),Keep Holding On,KVD-26772-3
Glee (Fsolo),Lady Is A Tramp,KVD-30587-3
Glee (Fsolo),Like A Virgin,KVD-30154-2
Glee (Fsolo),One,KVD-30661-3
Glee (Fsolo),Run Joey Run,KVD-30478-3
Glee (Fsolo),Somebody To Love,KVD-26572-3
Glee (Fsolo),Total Eclipse Of The Heart,KVD-30413-3
Glee (Gwyneth Paltrow),Forget You,KVD-35284
Glee (Kristin Chenoweth),Home,KVD-30658
Glee (Kristin Solo),Maybe This Time,KVD-26788-2
Glee (Kurt Hummel),Rose's Turn,KVD-34322
Glee (Lea Michele & Idina Menzel) (Duet),Poker Face,KVD-30660-1
Glee (Lea Michele & Idina Menzel) (Rachel Solo),Poker Face,KVD-30660-2
Glee (Lea Michele & Idina Menzel) (Shelby Solo),Poker Face,KVD-30660-3
Glee (Lea Michele),Dog Days Are Over,KVD-36025
Glee (Lea Michele),Don't Rain On My Parade,KVD-27390
Glee (Lea Michele),Get It Right,KVD-36572
Glee (Lea Michele),Gives You Hell,KVD-30103
Glee (Lea Michele),Merry Christmas Darling,KVD-49971
Glee (Lea Michele),Yesterday,KVD-50132
Glee (Lea Solo),Maybe This Time,KVD-26788-3
Glee (M1Solo),Billionaire,KVD-34424-3
Glee (M2Solo),Billionaire,KVD-34424-2
Glee (Mark Salling & Kevin McHale) (Duet),One Love + People Get Ready,KVD-36024
Glee (Matthew Morrison & Kristin Chenoweth),One Less Bell To Answer + A House Is Not A Home,KVD-30435
Glee (Matthew Morrison),Leaving On A Jet Plane,KVD-29641
Glee (Msolo),Alone,KVD-26042-3
Glee (Msolo),Defying Gravity,KVD-26321-3
Glee (Msolo),Don't Stop Believin',KVD-23240-2
Glee (Msolo),Endless Love,KVD-28292-2
Glee (Msolo),Faithfully,KVD-31116-3
Glee (Msolo),Fire,KVD-30577-3
Glee (Msolo),Hello (R),KVD-30092-2
Glee (Msolo),Hello Goodbye,KVD-30324-2
Glee (Msolo),Imagine,KVD-27878-2
Glee (Msolo),Jump,KVD-28080-2
Glee (Msolo),Keep Holding On,KVD-26772-2
Glee (Msolo),Lady Is A Tramp,KVD-30587-2
Glee (Msolo),Like A Virgin,KVD-30154-3
Glee (Msolo),One,KVD-30661-2
Glee (Msolo),Run Joey Run,KVD-30478-2
Glee (Msolo),Somebody To Love,KVD-26572-2
Glee (Msolo),Total Eclipse Of The Heart,KVD-30413-2
Glee (Naya Rivera),Mine,KVD-48148
Glee (Noah Puckerman),Fat Bottomed Girls,KVD-62256
Glee (Trio),Most Wonderful Day Of The Year,KVD-59690
Glee (W Rachel Part),I Dreamed A Dream,KVD-30578-3
Glee (W Shelby Part),I Dreamed A Dream,KVD-30578-2
Glee (Wbgv),My Life Would Suck Without You,KVD-28081
Glee (Wmbgv),Toxic,KVD-34415-4
Glen Campbell,Adios,KVD-53365
Glen Campbell,Bonaparte's Retreat,KVD-51370
Glen Campbell,By The Time I Get To Phoenix,KVD-15934
Glen Campbell,Country Boy (You Got Your Feet In L.A.),KVD-15930
Glen Campbell,Don't Pull Your Love+Then You Can Tell Me Goodbye,KVD-51666
Glen Campbell,Dreams Of The Everyday Housewife,KVD-32688
Glen Campbell,Galveston,KVD-15933
Glen Campbell,Gentle On My Mind,KVD-32830
Glen Campbell,Ghost On The Canvas,KVD-39240
Glen Campbell,Honey Come Back,KVD-43374
Glen Campbell,I Love How You Love Me,KVD-15932
Glen Campbell,I'm Not Gonna Miss You,KVD-52964
Glen Campbell,It's Only Make Believe,KVD-43379
Glen Campbell,Rhinestone Cowboy,KVD-13612
Glen Campbell,Southern Nights,KVD-17920
Glen Campbell,Try A Little Kindness,KVD-15931
Glen Campbell,Wichita Lineman,KVD-14209
Glen Campbell,Yesterday When I Was Young,KVD-09763
Glen Campbell & Rita Coolidge (Duet),Somethin' 'Bout You Baby I Like,KVD-41046
Glen Hansard & Marketa Irglova,Falling Slowly,KVD-15903
Glenn Medeiros,Nothing's Gonna Change My Love For You,KVD-14040
Glenn Yarbrough,Baby The Rain Must Fall,KVD-17922
Gloria Estefan,(Medley) 70's 'Moment' (Part 1),KVD-55302
Gloria Estefan,(Medley) 70's 'Moment' (Part 2),KVD-55432
Gloria Estefan,Always Tomorrow,KVD-46718
Gloria Estefan,Coming Out Of The Dark,KVD-08043
Gloria Estefan,Cuts Both Ways,KVD-07242
Gloria Estefan,Don't Let This Moment End,KVD-46353
Gloria Estefan,Don't Wanna Lose You,KVD-17923
Gloria Estefan,Everlasting Love,KVD-17924
Gloria Estefan,Get On Your Feet,KVD-11351
Gloria Estefan,Heaven's What I Feel,KVD-09040
Gloria Estefan,Here We Are,KVD-06280
Gloria Estefan,I See Your Smile,KVD-10059
Gloria Estefan,I'm Not Giving You Up,KVD-21030
Gloria Estefan,It's Too Late,KVD-10079
Gloria Estefan,Me Odio (Salsa Remix) (Latino),KVD-26804
Gloria Estefan,Me Voy (Latino),KVD-14663
Gloria Estefan,Mi Tierra (Latino),KVD-19328
Gloria Estefan,Oye Mi Canto (Hot Remix),KVD-21164
Gloria Estefan,Oye Mi Canto (Latino),KVD-21161
Gloria Estefan,Oye Mi Canto [Song Sung Blue] (English Version),KVD-19900
Gloria Estefan,Seal Our Fate,KVD-27669
Gloria Estefan,Words Get In The Way,KVD-29587
Gloria Estefan,Wrapped,KVD-47772
Gloria Estefan,You'll Be Mine,KVD-13438
Gloria Estefan & Miami Sound Machine,1/2/2003,KVD-27280
Gloria Estefan & Miami Sound Machine,Anything For You,KVD-20811
Gloria Estefan & Miami Sound Machine,Betcha Say That,KVD-41079
Gloria Estefan & Miami Sound Machine,Can't Stay Away From You,KVD-35851
Gloria Estefan & Miami Sound Machine,Conga,KVD-09813
Gloria Estefan & Miami Sound Machine,Dr. Beat,KVD-36057
Gloria Estefan & Miami Sound Machine,Falling In Love (Uh-Oh),KVD-25242
Gloria Estefan & Miami Sound Machine,Rhythm Is Gonna Get You,KVD-14597
Gloria Estefan (Duet),(Medley) 70's 'Moment' (Part 3),KVD-55433
Gloria Gaynor,Can't Take My Eyes Off You,KVD-30449
Gloria Gaynor,Every Breath You Take,KVD-53171
Gloria Gaynor,I Will Survive,KVD-05921
Gloria Gaynor,I Will Survive (1990 Remix),KVD-48532
Gloria Gaynor,Never Can Say Goodbye,KVD-13983
Gloria Jones,Tainted Love,KVD-46254
Gnarls Barkley,Crazy,KVD-11008
Gnash & Olivia O'Brien (Duet),"I Hate U, I Love U (Explicit)",KVD-51552
Go Go's,Head Over Heels,KVD-53633
Go Go's,Our Lips Are Sealed,KVD-52598
Go Go's,Vacation,KVD-29121
Go Go's,We Got The Beat,KVD-30743
Go West,King Of Wishful Thinking,KVD-13091
Go West,What You Won't Do For Love,KVD-36169
Goanna Band,Solid Rock,KVD-52532
Godsmack,Greed,KVD-29519
Godsmack,I Stand Alone,KVD-24877
Godsmack,Re-Align,KVD-28745
Godsmack,Serenity,KVD-48209
Godsmack,Straight Out Of Line,KVD-54454
Godsmack,Under Your Scars,KVD-61462
Godsmack,Voodoo,KVD-54890
Godsmack,Whatever,KVD-57401
Golden Earring,Another 45 Miles,KVD-49652
Golden Earring,Radar Love,KVD-22391
Golden Earring,Twilight Zone,KVD-53341
Golden Earring,When The Lady Smiles,KVD-37202
Goldfinger,Here In Your Bedroom,KVD-35556
Goldfinger,Open Your Eyes,KVD-31989
Goldfrapp,Alive,KVD-29911
Goldfrapp,Ooh La La,KVD-42110
Goldfrapp,Ride A White Horse,KVD-21851
Goldfrapp,Rocket,KVD-28988
Gone West (Colbie Caillat & Justin Young & Jason Reeves & Nelly Joy) (Duet),Gone West,KVD-59381
Gone West (Colbie Caillat & Justin Young & Jason Reeves & Nelly Joy) (Duet),What Could've Been,KVD-59388
Goo Goo Dolls,Before It's Too Late,KVD-21452
Goo Goo Dolls,Better Days,KVD-15940
Goo Goo Dolls,Big Machine,KVD-06872
Goo Goo Dolls,Black Balloon,KVD-08621
Goo Goo Dolls,Bullet Proof,KVD-45081
Goo Goo Dolls,Give A Little Bit,KVD-05617
Goo Goo Dolls,Iris,KVD-09025
Goo Goo Dolls,Name,KVD-18225
Goo Goo Dolls,Slide,KVD-09247
Goo Goo Dolls,Sympathy,KVD-06215
Gord Bamford,Disappearing Tail Lights,KVD-41600
Gord Bamford,Drinkin' Buddy,KVD-34990
Gord Bamford,Is It Friday Yet,KVD-41599
Gordon Haskell,How Wonderful You Are,KVD-05509
Gordon Lightfoot,Canadian Railroad Trilogy,KVD-59594
Gordon Lightfoot,Did She Mention My Name,KVD-58736
Gordon Lightfoot,Early Morning Rain,KVD-48779
Gordon Lightfoot,If You Could Read My Mind,KVD-25542
Gordon Lightfoot,Rainy Day People,KVD-55543
Gordon Lightfoot,Song For A Winter's Night,KVD-56453
Gordon Lightfoot,Sundown,KVD-15949
Gordon Lightfoot,Wreck Of The Edmund Fitzgerald,KVD-39438
Gordon Lightfoot (Wbgv),Cotton Jenny,KVD-59151-1
Gordon Lightfoot (Wobgv),Cotton Jenny,KVD-59151-2
Gorgon City & Clean Bandit,Intentions,KVD-44605
Gorillaz,19-2000,KVD-15950
Gorillaz,Dare,KVD-12710
Gorillaz,On Melancholy Hill,KVD-30790
Gorillaz & De La Soul (Duet),Feel Good Inc.,KVD-11574
Gorillaz (Solo),Clint Eastwood,KVD-52486
Gossip,Dimestore Diamond,KVD-52608
Gossip,Love Long Distance,KVD-24804
Gossip,Move In The Right Direction,KVD-41358
Gossip,Perfect World,KVD-40393
Gotye,Easy Way Out,KVD-40687
Gotye,Save Me,KVD-40688
Gotye & Kimbra (Duet),Somebody That I Used To Know (Single Version),KVD-38057
GQ,Disco Nights (Rock Freak),KVD-17926
GQ,I Do Love You,KVD-29917
Grace Jones,Love Is The Drug,KVD-62128
Grace Potter,Stuck In The Middle With You,KVD-60626
Grace Potter And The Nocturnals,Apologies,KVD-43650
Grace Potter And The Nocturnals,Paris (Ooh La La),KVD-36109
Grace Potter And The Nocturnals,Stars (Piano Acoustic),KVD-48366
Grace Potter And The Nocturnals,White Rabbit,KVD-51858
Grace Sewell,Hell Of A Girl,KVD-51695
Grace Sewell & G-Eazy (Duet),You Don't Own Me,KVD-49427
Grace VanderWaal,Beautiful Thing,KVD-52561
Grace VanderWaal,Hideaway,KVD-58083
Grace VanderWaal,I Don't Know My Name,KVD-52562
Grace VanderWaal,Moonlight,KVD-56177
Grace Young,Imagine One Day,KVD-21805
Graham Fellows (As Jilted John),Jilted John,KVD-33647
Gramophonedzie,Why Don't You,KVD-28935
Grand Funk Railroad,Bad Time,KVD-44620
Grand Funk Railroad,Closer To Home (I'm Your Captain),KVD-55869
Grand Funk Railroad,Locomotion,KVD-25673
Grand Funk Railroad,Some Kind Of Wonderful,KVD-18224
Grand Funk Railroad,Walk Like A Man,KVD-41527
Grand Funk Railroad,We're An American Band,KVD-15951
Grandmaster Flash & The Furious Five,Message,KVD-13762
Granger Smith,Backroad Song,KVD-50682
Grant Gustin,Runnin' Home To You (The Flash),KVD-52907
Grateful Dead,Casey Jones,KVD-26034
Grateful Dead,Franklin's Tower,KVD-25828
Grateful Dead,Friend Of The Devil,KVD-61018
Grateful Dead,Ripple,KVD-58995
Grateful Dead,Sugaree,KVD-26639
Grateful Dead,Touch Of Grey,KVD-56037
Grateful Dead,Truckin',KVD-11466
Grayson Hugh,Talk It Over,KVD-24003
Great Big Sea,Ordinary Day,KVD-41683
Great Big World,Already Home,KVD-46454
Great Big World,I Really Want It,KVD-46510
Great Big World,Rockstar,KVD-46550
Great Big World & Christina Aguilera (Duet),Fall On Me,KVD-60138
Great Big World & Christina Aguilera (Duet),Say Something,KVD-45511
Great Big World & Futuristic (Duet),Hold Each Other,KVD-49863
Great Big World (Wbgv),You'll Be Okay,KVD-47189-1
Great Big World (Wobgv),You'll Be Okay,KVD-47189-2
Great White,Once Bitten Twice Shy,KVD-15953
Great White,Save Your Love,KVD-56983
Green Day,21 Guns,KVD-23533
Green Day,I Fought The Law,KVD-15956
Green Day,Jaded,KVD-54960
Green Day,Kill The Dj,KVD-41971
Green Day,Last Of The American Girls,KVD-30802
Green Day,Longview,KVD-55126
Green Day,Minority,KVD-07694
Green Day,She,KVD-58181
Green Day,Waiting,KVD-29969
Green Day,Warning,KVD-15954
Green Day,Welcome To Paradise,KVD-56271
Green Jelly,Three Little Pigs,KVD-24638
Greg Kihn Band,For You,KVD-25495
Greg Lake,I Believe In Father Christmas,KVD-32700
Gregory Porter,Concorde,KVD-62442
Gregory Porter,Hey Laura,KVD-46240
Gregory Porter,In Crowd,KVD-57027
Gregory Porter,Let It Be,KVD-52702
Gregory Porter,Liquid Spirit,KVD-47374
Gregory Porter,L-O-V-E,KVD-54240
Gregory Porter,Revival,KVD-60507
Gregory Porter,Up On The Roof,KVD-62446
Gregory Porter,You Send Me,KVD-54015
Greta Van Fleet,Black Smoke Rising,KVD-57930
Greta Van Fleet,Change Is Gonna Come,KVD-55427
Greta Van Fleet,Highway Tune,KVD-57536
Greta Van Fleet,Safari Song,KVD-58687
Greta Van Fleet,You're The One,KVD-57745
Gretchen Wilson,All Jacked Up,KVD-05655
Gretchen Wilson,As Far As You Know,KVD-39191
Gretchen Wilson,Chariot,KVD-25486
Gretchen Wilson,Here For The Party,KVD-08394
Gretchen Wilson,Redneck Woman,KVD-05832
Gretchen Wilson & Merle Haggard (Duet),Politically Uncorrect,KVD-15962
Greyson Chance,Unfriend You,KVD-37751
Greyson Chance,Waiting Outside The Lines,KVD-35586
Groove Coverage,Angeline,KVD-37827
Groove Da Praia,Beat It,KVD-52959
Groove Da Praia,Final Countdown,KVD-54005
Groove Da Praia,Hot Stuff,KVD-51977
Groove Da Praia,Is This Love,KVD-44906
Groove Da Praia,Miss You,KVD-54151
Groove Da Praia,Walking On The Moon,KVD-32420
Groove Da Praia & Anakelly,Rhythm Of The Night,KVD-61965
Groove Da Praia (Duet),Shape Of You,KVD-53650
Groucho Marx,Lydia The Tattooed Lady,KVD-29172
Groucho Marx,"Whatever It Is, I'm Against It",KVD-31761
Grouplove (Duet),Let Me In,KVD-47176
Grouplove (Duet),Tongue Tied,KVD-41845
Grover Washington Jr. & Bill Withers,Just The Two Of Us,KVD-15963
Grupo Extra,Me Emborrachare (Latino),KVD-58737
Guano Apes,Open Your Eyes,KVD-42172
Guess Who,American Woman,KVD-15964
Guess Who,No Sugar Tonight+New Mother Nature,KVD-55521
Guess Who,No Time,KVD-29175
Guess Who,These Eyes,KVD-10892
Guess Who,Undun,KVD-55577
Guided By Voices,Hold On Hope,KVD-39350
Guillaume Grand,Toi Et Moi,KVD-33455
Guns N' Roses,Ain't It Fun,KVD-31642
Guns N' Roses,Civil War,KVD-31646
Guns N' Roses,Estranged,KVD-56898
Guns N' Roses,It's So Easy,KVD-57576
Guns N' Roses,Knockin' On Heaven's Door,KVD-13636
Guns N' Roses,Live And Let Die,KVD-13760
Guns N' Roses,Mr. Brownstone,KVD-52521
Guns N' Roses,My Michelle,KVD-57170
Guns N' Roses,Nightrain,KVD-39587
Guns N' Roses,Rocket Queen,KVD-56232
Guns N' Roses,Since I Don't Have You,KVD-31643
Guns N' Roses,Sweet Child O' Mine,KVD-13329
Guns N' Roses,Sympathy For The Devil,KVD-27856
Guns N' Roses,Used To Love Her,KVD-55348
Guns N' Roses,Welcome To The Jungle,KVD-13765
Guster,Satellite,KVD-37731
Gusttavo Lima,Balada Boa (Latino),KVD-40323
Guus Meeuwis,Brabant,KVD-28117
Guy Mitchell,Heartaches By The Number,KVD-26970
Guy Mitchell,My Heart Cries For You,KVD-34190
Guy Sebastian,Before I Go,KVD-57583
Guy Sebastian,Climb Every Mountain,KVD-38419
Guy Sebastian,Don't Worry Be Happy,KVD-39721
Guy Sebastian,Get Along,KVD-42945
Guy Sebastian,Gold,KVD-40756
Guy Sebastian,Standing With You,KVD-61987
Guy Sebastian,Tonight Again,KVD-49249
Guy Sebastian & Lupe Fiasco (Duet),Battle Scars,KVD-42837
Gwen Stefani,Hollaback Girl,KVD-05629
Gwen Stefani,Jingle Bells,KVD-49029
Gwen Stefani,Let It Snow! Let It Snow! Let It Snow!,KVD-49714
Gwen Stefani,Misery,KVD-51406
Gwen Stefani & Blake Shelton (Duet),You Make It Feel Like Christmas,KVD-59447
Gwen Stefani & Slim Thug,Luxurious (Remix),KVD-15967
Gwyneth Paltrow,Bette Davis Eyes,KVD-51739
Gwyneth Paltrow,Coming Home,KVD-37081
Gwyneth Paltrow (Wbgv),Shake That Thing,KVD-37122-1
Gym Class Heroes & Patrick Stump (Solo),Cupid's Chokehold,KVD-11784
H.E.A.T.,Shot At Redemption,KVD-46906
H.E.R. (Having Everything Revealed) Gabriella Wilson,Focus,KVD-57555
H.E.R. (Having Everything Revealed) Gabriella Wilson,Hard Place,KVD-57598
H.I.M. (His Infernal Majestry),Join Me In Death,KVD-27982
Haddaway,What Is Love,KVD-19903
Hailee Steinfeld,Love Myself,KVD-50127
Hailee Steinfeld,Most Girls,KVD-53281
Hailee Steinfeld & Alesso & Florida Georgia Line & Watt (Duet),Let Me Go,KVD-54774
Hailee Steinfeld & BloodPop,Capital Letters,KVD-55263
Hailee Steinfeld & Grey & Zedd,Starving,KVD-51887
Haim,If I Could Change Your Mind,KVD-47083
Hal Ketchum,Five O'Clock World,KVD-34146
Hal Ketchum,I Saw The Light,KVD-08989
Hal Ketchum,Loving You Makes Me A Better Man,KVD-44166
Hal Ketchum,Past The Point Of Rescue,KVD-20203
Hal Ketchum,Tonight We Just Might Fall In Love Again,KVD-17957
Hal Ketchum,Veil Of Tears,KVD-57551
Halestorm,All I Wanna Do Is Make Love To You,KVD-49589
Halestorm,Amen,KVD-49014
Halestorm,Apocalyptic,KVD-48802
Halestorm,Bad Romance,KVD-46944
Halestorm,Beautiful With You,KVD-50955
Halestorm,Bet U Wish U Had Me Back,KVD-47063
Halestorm,Better Sorry Than Safe,KVD-47204
Halestorm,Break In,KVD-19009
Halestorm,Dear Daughter,KVD-53486
Halestorm,Do Not Disturb,KVD-57735
Halestorm,Familiar Taste Of Poison,KVD-38862
Halestorm,Freak Like Me,KVD-49507
Halestorm,Get Lucky,KVD-51510
Halestorm,Here's To Us,KVD-39936
Halestorm,I Am The Fire,KVD-49281
Halestorm,I Get Off,KVD-24055
Halestorm,I Like It Heavy,KVD-53531
Halestorm,I Miss The Misery,KVD-43655
Halestorm,I'm Not An Angel,KVD-46209
Halestorm,It's Not You,KVD-39332
Halestorm,Love Bites (So Do I),KVD-42485
Halestorm,Mz. Hyde,KVD-48176
Halestorm,Reckoning,KVD-49309
Halestorm,Rock Show,KVD-48175
Halestorm,You Call Me A Bitch Like It's A Bad Thing,KVD-49694
Haley Reinhart,Bennie & The Jets,KVD-41485
Haley Reinhart,Can't Help Falling In Love,KVD-50719
Haley Reinhart,Free,KVD-40836
Haley Reinhart,Hit The Ground Runnin',KVD-53659
Haley Reinhart,House Of The Rising Sun (American Idol),KVD-37752
Haley Reinhart,You And I,KVD-51518
Haley Reinhart,You've Really Got A Hold On Me,KVD-53055
Haley Reinhart & Casey Abrams (Duet),Baby It's Cold Outside,KVD-50883
Hall & Oates,Do It For Love,KVD-06827
Hall & Oates,Everytime You Go Away,KVD-56490
Hall & Oates,Family Man,KVD-31107
Hall & Oates,I Can't Go For That (No Can Do),KVD-15971
Hall & Oates,Jingle Bell Rock,KVD-54400
Hall & Oates,Kiss On My List,KVD-31080
Hall & Oates,Maneater,KVD-10820
Hall & Oates,One On One,KVD-56464
Hall & Oates,Out Of Touch,KVD-44450
Hall & Oates,Promise Ain't Enough,KVD-09661
Hall & Oates,Rich Girl,KVD-17958
Hall & Oates,Sara Smile,KVD-07529
Hall & Oates,She's Gone,KVD-15974
Hall & Oates,You Make My Dreams,KVD-40923
Hall & Oates,You've Lost That Loving Feeling,KVD-50426
Halsey,Alone,KVD-55589
Halsey,Bad At Love,KVD-54231
Halsey,Castle,KVD-51071
Halsey,Gasoline (Explicit),KVD-54907
Halsey,Ghost,KVD-56231
Halsey,Hold Me Down,KVD-56940
Halsey,Now Or Never,KVD-53536
Halsey,Sorry,KVD-53529
Halsey,Trouble (Stripped),KVD-50997
Halsey,You Should Be Sad,KVD-60498
Halsey & Steffon Don & Big Sean (Duet),Alone,KVD-55590
Hamilton & Joe Frank & Reynolds,Don't Pull Your Love,KVD-51184
Hamilton & Joe Frank & Reynolds,Fallin' In Love,KVD-16338
Hamlet 2 (Phoebe Strole),Rock Me Sexy Jesus,KVD-35673
Handsome Family (Duet),Far From Any Road [True Detective],KVD-46515
Hank Locklin,"Please Help Me, I'm Falling (In Love With You)",KVD-14817
Hank Locklin,Send Me The Pillow You Dream On,KVD-15976
Hank Mizell,Jungle Rock,KVD-54095
Hank Snow,I'm Moving On,KVD-15977
Hank Snow,Nobody's Child,KVD-25090
Hank Williams III,You're The Reason,KVD-53213
Hank Williams Jr.,All The Roads,KVD-26995
Hank Williams Jr.,Country State Of Mind,KVD-24984
Hank Williams Jr.,Dinosaur,KVD-23839-1
Hank Williams Jr.,Hey Good Lookin',KVD-17962
Hank Williams Jr.,If Heaven Ain't A Lot Like Dixie,KVD-15988
Hank Williams Jr.,"Red, White And Pinkslip Blues",KVD-22980
Hank Williams Jr.,Whiskey Bent And Hell Bound,KVD-15984
Hank Williams Jr. & Gretchen Wilson (Duet),Outlaw Women (Live),KVD-25053
Hank Williams Jr. & Hank Sr. (Duet),There's A Tear In My Beer,KVD-09856
Hank Williams Jr. & Reba McEntire & Tom Petty & Reverend Ike & Willie Nelson (Duet),Mind Your Own Business,KVD-06610
Hank Williams Jr. & Waylon Jennings (Duet),Conversation,KVD-38548
Hank Williams Sr.,I'm So Lonesome I Could Cry,KVD-17960
Hank Williams Sr.,Jambalaya (On The Bayou),KVD-20062
Hank Williams Sr.,Lovesick Blues,KVD-14693
Hank Williams Sr.,Move It On Over,KVD-14690
Hanson,Go,KVD-12135
Hanson,MMMBop,KVD-10221
Hanson,Where's The Love,KVD-10425
Happy Birthday Songs,Happy Birthday,KVD-05063
Happy Birthday Songs,Joyeux Anniversaire (Happy Birthday),KVD-05064
Happy New Year,Auld Lang Syne,KVD-33786
Hard-Fi,I Shall Overcome,KVD-47186
Hardy,Rednecker,KVD-57609
Hardy,"Signed, Sober You",KVD-59088
Hardy & Lauren Alaina & Devin Dawson & Hixtape,One Beer,KVD-60965
Hardy & Morgan Wallen,He Went To Jared,KVD-59345
Harold Melvin & The Blue Notes,Don't Leave Me This Way,KVD-50868
Harold Melvin & The Blue Notes,If You Don't Know Me By Now,KVD-18359
Harold Melvin & The Blue Notes,Wake Up Everybody,KVD-19057
Harpo (Jan Torsten Svensson),Horoscope,KVD-21032
Harpo (Jan Torsten Svensson),Moviestar,KVD-22833
Harptones,Life Is But A Dream,KVD-27550
Harry Belafonte,Coconut Woman,KVD-43505
Harry Belafonte,Jamaica Farewell,KVD-41459
Harry Belafonte,"Jump In The Line (Shake, Shake)",KVD-36261
Harry Belafonte,Man Smart (Woman Smarter),KVD-61285
Harry Belafonte,Matilda,KVD-41471
Harry Belafonte,Try To Remember,KVD-20479
Harry Chapin,Cat's In The Cradle,KVD-17963
Harry Chapin,I Wonder What Would Happen To This World,KVD-36193
Harry Chapin,Sunday Morning Sunshine,KVD-31999
Harry Chapin,Taxi,KVD-32001
Harry Chapin,W.O.L.D,KVD-36215
Harry Connick Jr.,All Of Me (Live),KVD-48602
Harry Connick Jr.,And I Love Her,KVD-32154
Harry Connick Jr.,Besame Mucho,KVD-34196
Harry Connick Jr.,Close To You (They Long To Be),KVD-34232
Harry Connick Jr.,Come By Me,KVD-35599
Harry Connick Jr.,For Once In My Life,KVD-40131
Harry Connick Jr.,Goodnight My Love,KVD-26853
Harry Connick Jr.,I Could Write A Book,KVD-17964
Harry Connick Jr.,If I Only Had A Brain,KVD-27882
Harry Connick Jr.,It Had To Be You,KVD-06908
Harry Connick Jr.,It Must've Been Ol' Santa Claus,KVD-50117
Harry Connick Jr.,It's Beginning To Look A Lot Like Christmas,KVD-54490
Harry Connick Jr.,It's The Most Wonderful Time Of The Year,KVD-54218
Harry Connick Jr.,Just The Way You Are,KVD-27523
Harry Connick Jr.,Let It Snow! Let It Snow! Let It Snow!,KVD-59752
Harry Connick Jr.,More (Than The Greatest Love),KVD-41204
Harry Connick Jr.,Nightingale Sang In Berkeley Square,KVD-51713
Harry Connick Jr.,On The Street Where You Live,KVD-06462
Harry Connick Jr.,Pure Imagination + Candy Man,KVD-49676
Harry Connick Jr.,Recipe For Love,KVD-17965
Harry Connick Jr.,Santa Claus Is Coming To Town,KVD-52092
Harry Connick Jr.,She,KVD-52448
Harry Connick Jr.,Sleigh Ride,KVD-62299
Harry Connick Jr.,Some Enchanted Evening,KVD-51746
Harry Connick Jr.,This Christmas,KVD-56960
Harry Connick Jr.,True Love,KVD-59881
Harry Connick Jr.,Very Thought Of You,KVD-51747
Harry Connick Jr.,We Are In Love,KVD-17972
Harry Connick Jr.,When My Heart Finds Christmas,KVD-62452
Harry Connick Jr.,Wink And A Smile,KVD-06439
Harry Connick Jr. & Kim Burrell (Duet),Let There Be Peace On Earth,KVD-59496
Harry Connick Jr. & Wynton Marsalis,Can't Help Falling In Love With You,KVD-45001
Harry Nilsson,Always,KVD-29601
Harry Nilsson,Coconut,KVD-11054
